train/explained_variance,train/n_updates,train/policy_loss,time/total_timesteps,time/fps,train/learning_rate,train/entropy_loss,train/std,time/iterations,time/time_elapsed,train/reward,train/value_loss,train/mean_reward
-1.1920928955078125e-07,99,-31.311330795288086,500,169,0.0001,-41.149559020996094,1.000052571296692,100,2,0.034843836,1.0029850006103516,0.06478473
-0.785220742225647,199,-10.568924903869629,1000,166,0.0001,-41.14729690551758,0.9999231696128845,200,6,-1.5104911,0.4252462387084961,0.064343974
-0.6450426578521729,299,-141.99468994140625,1500,165,0.0001,-41.1466064453125,0.9999246001243591,300,9,2.8254724,12.62584114074707,0.086115986
5.960464477539063e-08,399,28.70700454711914,2000,166,0.0001,-41.148773193359375,0.9999955892562866,400,12,0.2296051,0.6505338549613953,0.09115784
-0.00989079475402832,499,482.6952209472656,2500,163,0.0001,-41.159393310546875,1.0003554821014404,500,15,-9.997461,220.88241577148438,0.115444034
-1.1920928955078125e-07,599,13.80852222442627,3000,162,0.0001,-41.16156005859375,1.000455379486084,600,18,0.88098586,0.39217549562454224,0.1052782
0.0,699,171.33609008789062,3500,158,0.0001,-41.16733169555664,1.0006515979766846,700,22,-0.9642021,17.36874008178711,0.103485994
-0.15155601501464844,799,136.93130493164062,4000,152,0.0001,-41.16291046142578,1.000517725944519,800,26,2.0797086,10.434804916381836,0.10290691
1.1920928955078125e-07,899,82.3132553100586,4500,152,0.0001,-41.15811538696289,1.0003294944763184,900,29,0.976179,4.751482963562012,0.10655588
0.005690336227416992,999,-6.020581245422363,5000,153,0.0001,-41.154998779296875,1.0001990795135498,1000,32,2.0786629,2.97179913520813,0.11573021
-0.021120309829711914,1099,-34.792449951171875,5500,154,0.0001,-41.15369415283203,1.000133991241455,1100,35,5.3311567,21.479944229125977,0.14079472
0.0,1199,-9.43977165222168,6000,155,0.0001,-41.16165542602539,1.0004494190216064,1200,38,-0.17943749,0.09843289107084274,0.14096035
0.05625182390213013,1299,34.09823989868164,6500,154,0.0001,-41.16801452636719,1.0006660223007202,1300,42,1.3658022,0.7548707127571106,0.13462166
-0.06241452693939209,1399,28.414474487304688,7000,153,0.0001,-41.16850280761719,1.0006606578826904,1400,45,1.968112,1.4509294033050537,0.13279594
-0.10215651988983154,1499,-137.87374877929688,7500,151,0.0001,-41.172149658203125,1.0007920265197754,1500,49,-2.09273,11.209966659545898,0.12954383
0.0015766024589538574,1599,-33.01382827758789,8000,150,0.0001,-41.17514419555664,1.0009641647338867,1600,53,2.450118,2.539264678955078,0.13864091
0.06726127862930298,1699,203.4304962158203,8500,150,0.0001,-41.17826461791992,1.0009933710098267,1700,56,-2.805845,29.96781349182129,0.15569732
-0.24020099639892578,1799,2.337369203567505,9000,150,0.0001,-41.173683166503906,1.000863790512085,1800,59,0.30883703,1.4933499097824097,0.14971781
-0.44518613815307617,1899,-9.556812286376953,9500,151,0.0001,-41.18190002441406,1.0011452436447144,1900,62,2.5873067,0.8995839953422546,0.147656
0.08158689737319946,1999,11.884262084960938,10000,150,0.0001,-41.19072723388672,1.0014623403549194,2000,66,-4.5872064,2.19476580619812,0.14663072
0.0594104528427124,2099,203.84420776367188,10500,151,0.0001,-41.18904495239258,1.0014185905456543,2100,69,1.7587196,34.26714324951172,0.14587566
0.02167069911956787,2199,384.55877685546875,11000,151,0.0001,-41.183982849121094,1.001206874847412,2200,72,-2.8215122,103.01823425292969,0.1574118
0.0,2299,-13.636157035827637,11500,151,0.0001,-41.17454528808594,1.0009386539459229,2300,75,-0.12675978,0.2540026307106018,0.16738111
-0.1582423448562622,2399,74.04728698730469,12000,152,0.0001,-41.17863082885742,1.001034140586853,2400,78,1.674254,4.575328826904297,0.16386274
0.0,2499,91.25325012207031,12500,152,0.0001,-41.177120208740234,1.000958800315857,2500,81,0.9731132,5.540921688079834,0.16122583
0.008729338645935059,2599,-271.6617736816406,13000,153,0.0001,-41.18000030517578,1.0010789632797241,2600,84,2.7254698,52.2397346496582,0.16183434
-1.163032054901123,2699,77.87678527832031,13500,153,0.0001,-41.178768157958984,1.001039981842041,2700,87,-0.55861455,4.242237091064453,0.1594909
-0.030316472053527832,2799,44.808189392089844,14000,153,0.0001,-41.177581787109375,1.0009897947311401,2800,90,5.64612,5.978546142578125,0.16576369
0.0,2899,35.38139724731445,14500,154,0.0001,-41.177040100097656,1.0009620189666748,2900,94,-0.03286154,0.8890095949172974,0.17617272
-0.07462501525878906,2999,93.4915542602539,15000,154,0.0001,-41.186790466308594,1.0012904405593872,3000,97,3.8092878,11.805978775024414,0.17164274
0.5433771908283234,3099,18.015209197998047,15500,154,0.0001,-41.186405181884766,1.001309871673584,3100,100,-1.0618807,0.3863285183906555,0.17098598
0.03012293577194214,3199,-120.9532241821289,16000,154,0.0001,-41.17857360839844,1.0010424852371216,3200,103,1.3175931,14.869209289550781,0.1720854
0.0,3299,213.12979125976562,16500,154,0.0001,-41.172061920166016,1.0008175373077393,3300,106,-0.6005317,28.668399810791016,0.1732335
0.13704901933670044,3399,-98.23339080810547,17000,154,0.0001,-41.171913146972656,1.0007824897766113,3400,109,10.185187,10.76087474822998,0.18051784
-1.3247439861297607,3499,-7.220812797546387,17500,155,0.0001,-41.167694091796875,1.0006482601165771,3500,112,0.55362064,0.1752651035785675,0.18042949
-0.3506101369857788,3599,68.47254943847656,18000,155,0.0001,-41.16607666015625,1.0005805492401123,3600,116,-0.46888146,3.7420074939727783,0.17736866
-0.14720749855041504,3699,29.717090606689453,18500,155,0.0001,-41.17618942260742,1.0009442567825317,3700,119,-3.1225553,0.9909976720809937,0.17679049
-0.0533139705657959,3799,192.6835174560547,19000,155,0.0001,-41.17311477661133,1.0008927583694458,3800,122,4.06224,33.313629150390625,0.1732979
0.011199891567230225,3899,207.626708984375,19500,155,0.0001,-41.171653747558594,1.0007954835891724,3900,125,0.22068083,88.16925048828125,0.17725404
0.021603703498840332,3999,199.5508270263672,20000,155,0.0001,-41.160186767578125,1.0004017353057861,4000,128,6.4059324,71.06745147705078,0.1855518
0.023068726062774658,4099,-1.9927761554718018,20500,155,0.0001,-41.16424560546875,1.0005370378494263,4100,132,1.5998154,0.293601930141449,0.17739578
-0.7825696468353271,4199,12.890665054321289,21000,155,0.0001,-41.162254333496094,1.0004957914352417,4200,135,1.2423818,0.48149043321609497,0.17527594
-0.6357752084732056,4299,-20.672521591186523,21500,155,0.0001,-41.167152404785156,1.0006625652313232,4300,138,1.168319,0.5985965728759766,0.17401265
-0.7722474336624146,4399,-49.9281005859375,22000,155,0.0001,-41.167232513427734,1.000643014907837,4400,141,1.5556376,1.8608293533325195,0.17259942
0.09896200895309448,4499,-8.323979377746582,22500,155,0.0001,-41.17451477050781,1.0009030103683472,4500,144,2.8920276,4.080970287322998,0.17430034
0.0,4599,-62.42908477783203,23000,156,0.0001,-41.175872802734375,1.0009633302688599,4600,147,-0.2651071,2.587979793548584,0.1720185
-0.07286977767944336,4699,48.41744613647461,23500,156,0.0001,-41.16197204589844,1.0004677772521973,4700,150,0.8370043,2.2481560707092285,0.16991283
-0.14678168296813965,4799,62.393707275390625,24000,156,0.0001,-41.1608772277832,1.000464916229248,4800,153,-0.0014203158,2.065342426300049,0.16882591
0.08753430843353271,4899,144.3686981201172,24500,156,0.0001,-41.161312103271484,1.0004504919052124,4900,156,-0.23184705,14.722002029418945,0.16841498
-0.03622734546661377,4999,-63.208839416503906,25000,157,0.0001,-41.15812301635742,1.0003098249435425,5000,159,-0.32897407,3.1900577545166016,0.16725455
-2.885404586791992,5099,-171.32699584960938,25500,157,0.0001,-41.15380096435547,1.000220537185669,5100,162,2.0062304,23.67990493774414,0.16836144
1.1920928955078125e-07,5199,24.014568328857422,26000,157,0.0001,-41.16108703613281,1.0004255771636963,5200,165,0.818031,0.5943956971168518,0.16614251
-0.7188704013824463,5299,-121.48211669921875,26500,157,0.0001,-41.152435302734375,1.0001322031021118,5300,168,-1.3799695,10.083050727844238,0.16323486
0.25644630193710327,5399,-64.05641174316406,27000,157,0.0001,-41.162689208984375,1.0004910230636597,5400,171,0.8836551,3.7315680980682373,0.16324434
0.0009869933128356934,5499,-110.48927307128906,27500,157,0.0001,-41.171512603759766,1.0007586479187012,5500,174,2.5633597,14.14911937713623,0.16233237
0.26658201217651367,5599,-5.3220062255859375,28000,157,0.0001,-41.16715621948242,1.0006448030471802,5600,177,-1.6522665,0.3249890208244324,0.16193916
-0.24657952785491943,5699,-119.62078857421875,28500,158,0.0001,-41.1735954284668,1.0008727312088013,5700,180,-1.6416984,11.853638648986816,0.16191886
0.13044685125350952,5799,-16.752338409423828,29000,158,0.0001,-41.17430114746094,1.000892996788025,5800,183,-2.1975172,0.8908425569534302,0.15950347
0.1477600336074829,5899,19.555084228515625,29500,158,0.0001,-41.165042877197266,1.0005607604980469,5900,186,-1.1017301,1.6160691976547241,0.15816438
0.03753840923309326,5999,17.032825469970703,30000,158,0.0001,-41.16999435424805,1.0007438659667969,6000,189,1.0985156,1.958869218826294,0.15730782
0.014992356300354004,6099,1.490258812904358,30500,168,0.0001,-41.17386245727539,1.0008796453475952,100,2,1.4241694,3.754796266555786,0.15636927
0.004936277866363525,6199,7.050379753112793,31000,162,0.0001,-41.17120361328125,1.0008028745651245,200,6,-7.2798696,10.247394561767578,0.15658283
0.005742371082305908,6299,936.5773315429688,31500,164,0.0001,-41.165313720703125,1.0005847215652466,300,9,-18.504417,742.2899169921875,0.15535797
-0.9950549602508545,6399,26.374385833740234,32000,164,0.0001,-41.170902252197266,1.000792145729065,400,12,0.45524737,0.5124214887619019,0.15644526
-0.4110220670700073,6499,-256.8232421875,32500,165,0.0001,-41.17207336425781,1.0008225440979004,500,15,0.41241127,45.591468811035156,0.15537326
-0.046016573905944824,6599,32.682010650634766,33000,165,0.0001,-41.17190933227539,1.0007977485656738,600,18,2.8117418,5.014976978302002,0.15492234
0.0,6699,-86.3727035522461,33500,166,0.0001,-41.17005920410156,1.0007705688476562,700,21,0.038652156,6.944634914398193,0.15394226
-0.04989743232727051,6799,-122.6847915649414,34000,166,0.0001,-41.17271423339844,1.0008412599563599,800,24,-1.4607801,15.53253173828125,0.15473107
0.0,6899,-41.31646728515625,34500,166,0.0001,-41.16191101074219,1.00047767162323,900,27,-0.3957568,2.3736701011657715,0.15253325
-1.2920725345611572,6999,-27.49264907836914,35000,166,0.0001,-41.15550994873047,1.0002613067626953,1000,29,-0.10529024,1.799914002418518,0.15172662
0.17503660917282104,7099,39.14946365356445,35500,166,0.0001,-41.15189743041992,1.000119924545288,1100,32,-0.021963675,2.8554840087890625,0.15113458
-0.9517570734024048,7199,-210.8295135498047,36000,166,0.0001,-41.143150329589844,0.9998220801353455,1200,36,1.7308072,25.217931747436523,0.15063593
-1.1920928955078125e-07,7299,259.7322692871094,36500,165,0.0001,-41.14012145996094,0.999729573726654,1300,39,0.3713811,49.63933563232422,0.14962679
0.12853693962097168,7399,33.07056427001953,37000,164,0.0001,-41.14444351196289,0.9998669028282166,1400,42,-0.16005687,3.823054790496826,0.15030332
-0.05877554416656494,7499,-44.59954071044922,37500,161,0.0001,-41.137821197509766,0.9996447563171387,1500,46,0.4117716,1.358001708984375,0.14837307
-0.23792123794555664,7599,10.712833404541016,38000,159,0.0001,-41.136146545410156,0.9995887875556946,1600,50,-0.014685721,3.174624443054199,0.14698473
-0.2709219455718994,7699,-5.8827805519104,38500,159,0.0001,-41.1354866027832,0.9995689392089844,1700,53,-0.56228805,0.853307843208313,0.14693336
-1.1920928955078125e-07,7799,-15.375465393066406,39000,159,0.0001,-41.14195251464844,0.9998236298561096,1800,56,-2.4511607,1.499913215637207,0.14541939
0.2744984030723572,7899,34.04939270019531,39500,158,0.0001,-41.139190673828125,0.9996999502182007,1900,59,0.9956664,0.9271044731140137,0.14529063
-0.09185922145843506,7999,116.37083435058594,40000,158,0.0001,-41.151466369628906,1.0001205205917358,2000,63,-0.6582494,12.544637680053711,0.14585903
0.12547099590301514,8099,-59.86864471435547,40500,157,0.0001,-41.14337158203125,0.9998403191566467,2100,66,-0.12186099,2.4365460872650146,0.14393558
-0.11855411529541016,8199,13.132555961608887,41000,158,0.0001,-41.14260482788086,0.9998156428337097,2200,69,0.12576726,0.34891605377197266,0.1428376
-0.093192458152771,8299,50.12044906616211,41500,158,0.0001,-41.146827697753906,0.9999538064002991,2300,72,-0.87794244,2.030587911605835,0.1429323
0.1071624755859375,8399,-126.52558898925781,42000,157,0.0001,-41.152217864990234,1.0001418590545654,2400,75,-0.8901164,13.886899948120117,0.14155087
-0.1051865816116333,8499,0.9970566034317017,42500,157,0.0001,-41.14469909667969,0.9998865723609924,2500,79,-0.53298426,5.840743541717529,0.1401659
0.0,8599,86.58604431152344,43000,157,0.0001,-41.14365005493164,0.999877393245697,2600,82,6.855595,20.985565185546875,0.14088482
-0.04683530330657959,8699,-27.536874771118164,43500,157,0.0001,-41.149269104003906,1.000042200088501,2700,85,0.28140858,0.6775637865066528,0.1402422
-1.1920928955078125e-07,8799,75.50003814697266,44000,157,0.0001,-41.141212463378906,0.9997698664665222,2800,88,-0.8116052,3.808212995529175,0.13955925
-0.6403179168701172,8899,-4.863398551940918,44500,157,0.0001,-41.15119934082031,1.0001115798950195,2900,92,-2.803051,1.3413265943527222,0.13902853
0.0,8999,68.48870849609375,45000,157,0.0001,-41.15325927734375,1.0001851320266724,3000,95,1.8231657,4.102477073669434,0.1381442
-0.04754281044006348,9099,-277.44580078125,45500,156,0.0001,-41.15000915527344,1.0000897645950317,3100,98,0.64819103,55.428619384765625,0.13894683
-1.1920928955078125e-07,9199,20.924007415771484,46000,156,0.0001,-41.14516067504883,0.9999210834503174,3200,102,-0.142315,1.495819091796875,0.13856532
-0.43789947032928467,9299,-17.757165908813477,46500,156,0.0001,-41.14338684082031,0.9998518228530884,3300,105,1.0987873,0.4953361451625824,0.1381407
0.3736876845359802,9399,-233.8730926513672,47000,156,0.0001,-41.146568298339844,0.9999619722366333,3400,108,1.0969176,32.78119659423828,0.13743071
-0.12206137180328369,9499,-27.513652801513672,47500,156,0.0001,-41.144039154052734,0.9998558759689331,3500,111,-0.27701265,2.1918063163757324,0.13663189
-0.26866936683654785,9599,-81.43504333496094,48000,156,0.0001,-41.14569854736328,0.9999746680259705,3600,115,0.5684913,6.57110595703125,0.1369971
-0.05785012245178223,9699,373.96429443359375,48500,156,0.0001,-41.13951110839844,0.9997350573539734,3700,118,0.14123364,81.92948913574219,0.137976
-0.39931178092956543,9799,-44.93787384033203,49000,156,0.0001,-41.137062072753906,0.9996398687362671,3800,121,-1.3142792,1.6361801624298096,0.1367853
-0.15810644626617432,9899,-34.4853401184082,49500,156,0.0001,-41.14228439331055,0.999809741973877,3900,124,0.23058686,1.2365198135375977,0.13603653
-0.11852896213531494,9999,6.541250705718994,50000,156,0.0001,-41.14110565185547,0.999783456325531,4000,128,1.4200809,0.24496372044086456,0.13567246
-0.17378950119018555,10099,59.84991455078125,50500,156,0.0001,-41.143409729003906,0.9998522400856018,4100,131,-2.5194387,7.886086463928223,0.13506405
0.1716228723526001,10199,85.9603042602539,51000,156,0.0001,-41.13416290283203,0.9995309114456177,4200,134,0.7276043,5.706514835357666,0.13505805
-1.1995410919189453,10299,120.83084869384766,51500,156,0.0001,-41.136474609375,0.9996147751808167,4300,137,0.9490341,9.88640308380127,0.13526659
0.20251476764678955,10399,-86.68907165527344,52000,157,0.0001,-41.13750076293945,0.9996578097343445,4400,140,-0.6537485,5.555486679077148,0.13378258
0.5126712322235107,10499,103.76210021972656,52500,157,0.0001,-41.134521484375,0.9995493292808533,4500,143,-1.5662072,7.155708312988281,0.1333659
-0.18352043628692627,10599,-14.97871208190918,53000,157,0.0001,-41.14251708984375,0.9998306632041931,4600,146,1.2016605,0.7082393765449524,0.13290387
-0.001185297966003418,10699,72.66937255859375,53500,157,0.0001,-41.1415901184082,0.999813437461853,4700,149,0.69564885,8.258813858032227,0.13205747
0.25086474418640137,10799,-71.80130767822266,54000,157,0.0001,-41.133087158203125,0.99952632188797,4800,152,-0.54365146,5.127711296081543,0.13121606
-1.1920928955078125e-07,10899,-14.596002578735352,54500,158,0.0001,-41.13104248046875,0.9994334578514099,4900,155,0.4195613,0.30288931727409363,0.13096613
-0.1877882480621338,10999,-78.20451354980469,55000,158,0.0001,-41.123023986816406,0.9991748332977295,5000,158,0.60304,4.6511640548706055,0.13076876
0.2836059331893921,11099,119.31258392333984,55500,158,0.0001,-41.11812210083008,0.9989801645278931,5100,161,1.7007492,9.434036254882812,0.130304
-0.05195951461791992,11199,-6.941893100738525,56000,158,0.0001,-41.12765121459961,0.9992892742156982,5200,164,-2.6127808,1.0909130573272705,0.12965016
-0.1443653106689453,11299,4.4695281982421875,56500,158,0.0001,-41.130191802978516,0.9993895292282104,5300,167,-1.3457102,1.4634315967559814,0.12928371
1.1920928955078125e-07,11399,28.1115665435791,57000,158,0.0001,-41.125,0.9992057681083679,5400,170,1.0215183,9.04871940612793,0.12922683
0.263596773147583,11499,-23.181989669799805,57500,158,0.0001,-41.12648391723633,0.9992635250091553,5500,173,2.0006995,0.8932496905326843,0.12966794
0.09560036659240723,11599,-46.30158233642578,58000,158,0.0001,-41.12220001220703,0.9991373419761658,5600,176,-0.9128291,12.896688461303711,0.12936173
0.0416722297668457,11699,-42.21211624145508,58500,158,0.0001,-41.126434326171875,0.9992626905441284,5700,179,-0.4566495,1.6216356754302979,0.12902151
0.025062382221221924,11799,-70.05221557617188,59000,158,0.0001,-41.1219482421875,0.9991520643234253,5800,182,-0.8204428,5.126830577850342,0.12817279
0.011855542659759521,11899,72.16577911376953,59500,159,0.0001,-41.11812973022461,0.9989932775497437,5900,185,1.3459674,7.2249755859375,0.1284836
0.006650269031524658,11999,-63.938560485839844,60000,159,0.0001,-41.11061096191406,0.9987140893936157,6000,188,5.948477,2.689082384109497,0.12943213
1.1920928955078125e-07,12099,-24.437271118164062,60500,165,0.0001,-41.1139030456543,0.9987952709197998,100,3,0.87565255,0.5014041662216187,0.12856828
-0.8161311149597168,12199,80.07363891601562,61000,165,0.0001,-41.10857391357422,0.9986459016799927,200,6,-0.04775597,4.302525997161865,0.12817107
-0.03626716136932373,12299,136.702880859375,61500,166,0.0001,-41.11171340942383,0.9987454414367676,300,9,0.545392,18.471227645874023,0.12801546
0.10024529695510864,12399,-36.05046463012695,62000,166,0.0001,-41.11285400390625,0.998755931854248,400,12,-2.8058872,5.651322364807129,0.12728481
0.04762333631515503,12499,-743.3251953125,62500,166,0.0001,-41.108131408691406,0.9986386299133301,500,15,3.4740872,378.443359375,0.12678982
-0.2862708568572998,12599,-220.7352294921875,63000,166,0.0001,-41.111595153808594,0.9987919926643372,600,18,-2.6901367,34.16787338256836,0.12684579
0.19849133491516113,12699,115.3228530883789,63500,166,0.0001,-41.10266876220703,0.9984439611434937,700,21,0.96808916,9.544050216674805,0.12554505
0.02790147066116333,12799,-1.8056590557098389,64000,165,0.0001,-41.098018646240234,0.9982790946960449,800,24,-0.44284517,0.25435471534729004,0.12533522
-0.727933406829834,12899,-15.209466934204102,64500,164,0.0001,-41.106712341308594,0.9986177682876587,900,27,0.17128482,0.23940148949623108,0.12535028
0.10066640377044678,12999,-11.071279525756836,65000,164,0.0001,-41.106082916259766,0.998563826084137,1000,30,-1.4154443,0.5833020806312561,0.12472939
-0.056519269943237305,13099,78.14978790283203,65500,164,0.0001,-41.09796905517578,0.9983005523681641,1100,33,-1.5656728,4.759397506713867,0.12413009
